"sim","scenario","threshold","method","first_crossing","posterior_at_crossing","effect_at_crossing","final_effect","type_m"
13,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0349442379182162,NA
14,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.999328780447314,0.100453435647018,0.0701721150565225,1.43152925583195
14,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.999328780447314,0.100453435647018,0.0701721150565225,1.43152925583195
14,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.999328780447314,0.100453435647018,0.0701721150565225,1.43152925583195
14,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.999328780447314,0.100453435647018,0.0701721150565225,1.43152925583195
14,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.999328780447314,0.100453435647018,0.0701721150565225,1.43152925583195
14,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.999328780447314,0.100453435647018,0.0701721150565225,1.43152925583195
14,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",897,0.999328780447314,0.100453435647018,0.0701721150565225,1.43152925583195
15,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.982309746198466,0.0662600250751258,0.0734464213845656,0.902154575077092
15,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.982309746198466,0.0662600250751258,0.0734464213845656,0.902154575077092
15,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.999369858364067,0.0723921601807658,0.0734464213845656,0.98564584653785
15,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999369858364067,0.0723921601807658,0.0734464213845656,0.98564584653785
15,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999369858364067,0.0723921601807658,0.0734464213845656,0.98564584653785
15,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999369858364067,0.0723921601807658,0.0734464213845656,0.98564584653785
15,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999369858364067,0.0723921601807658,0.0734464213845656,0.98564584653785
16,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.99061518639771,0.0725642070933551,0.0527800259162454,1.37484220277771
16,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.99061518639771,0.0725642070933551,0.0527800259162454,1.37484220277771
16,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.99061518639771,0.0725642070933551,0.0527800259162454,1.37484220277771
16,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.99061518639771,0.0725642070933551,0.0527800259162454,1.37484220277771
16,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.998357776360351,0.0527800259162454,0.0527800259162454,1
16,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.998357776360351,0.0527800259162454,0.0527800259162454,1
16,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0527800259162454,NA
17,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.993077745094555,0.0445458568425712,0.0445458568425712,1
17,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.993077745094555,0.0445458568425712,0.0445458568425712,1
17,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.993077745094555,0.0445458568425712,0.0445458568425712,1
17,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.993077745094555,0.0445458568425712,0.0445458568425712,1
17,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0445458568425712,NA
17,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0445458568425712,NA
17,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0445458568425712,NA
18,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.97836123006695,0.0631586804000599,0.0476115191905432,1.32654201071166
18,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.988631159244014,0.0501442220347376,0.0476115191905432,1.05319516972476
18,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.988631159244014,0.0501442220347376,0.0476115191905432,1.05319516972476
18,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.99574562850336,0.0476115191905432,0.0476115191905432,1
18,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.99574562850336,0.0476115191905432,0.0476115191905432,1
18,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.99574562850336,0.0476115191905432,0.0476115191905432,1
18,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0476115191905432,NA
19,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.99852621271637,0.0655660729854276,0.0618291354482174,1.06043975077639
19,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.99852621271637,0.0655660729854276,0.0618291354482174,1.06043975077639
19,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.99852621271637,0.0655660729854276,0.0618291354482174,1.06043975077639
19,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.99852621271637,0.0655660729854276,0.0618291354482174,1.06043975077639
19,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.99852621271637,0.0655660729854276,0.0618291354482174,1.06043975077639
19,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.99852621271637,0.0655660729854276,0.0618291354482174,1.06043975077639
19,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999686592396108,0.0618291354482174,0.0618291354482174,1
20,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.014861339676471,NA
20,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.014861339676471,NA
20,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.014861339676471,NA
20,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.014861339676471,NA
20,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.014861339676471,NA
20,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.014861339676471,NA
20,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.014861339676471,NA
21,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.993769851884894,0.0449889882452835,0.0449889882452835,1
21,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.993769851884894,0.0449889882452835,0.0449889882452835,1
21,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.993769851884894,0.0449889882452835,0.0449889882452835,1
21,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.993769851884894,0.0449889882452835,0.0449889882452835,1
21,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0449889882452835,NA
21,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0449889882452835,NA
21,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0449889882452835,NA
22,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.993245184076339,0.0552506608126875,0.0588212203990672,0.939298104286931
22,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.993245184076339,0.0552506608126875,0.0588212203990672,0.939298104286931
22,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.993245184076339,0.0552506608126875,0.0588212203990672,0.939298104286931
22,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.993245184076339,0.0552506608126875,0.0588212203990672,0.939298104286931
22,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.999356567813076,0.0588212203990672,0.0588212203990672,1
22,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.999356567813076,0.0588212203990672,0.0588212203990672,1
22,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999356567813076,0.0588212203990672,0.0588212203990672,1
23,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.986919158775847,0.0672334156247512,0.082900987208747,0.811008624727901
23,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.986919158775847,0.0672334156247512,0.082900987208747,0.811008624727901
23,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.986919158775847,0.0672334156247512,0.082900987208747,0.811008624727901
23,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999982425784495,0.0901834611171962,0.082900987208747,1.08784544254113
23,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999982425784495,0.0901834611171962,0.082900987208747,1.08784544254113
23,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999982425784495,0.0901834611171962,0.082900987208747,1.08784544254113
23,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999982425784495,0.0901834611171962,0.082900987208747,1.08784544254113
24,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.034953930352279,NA
24,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.034953930352279,NA
24,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.034953930352279,NA
24,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.034953930352279,NA
24,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.034953930352279,NA
24,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.034953930352279,NA
24,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.034953930352279,NA
25,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.997585319798167,0.0507892384267973,0.0507892384267973,1
25,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.997585319798167,0.0507892384267973,0.0507892384267973,1
25,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.997585319798167,0.0507892384267973,0.0507892384267973,1
25,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.997585319798167,0.0507892384267973,0.0507892384267973,1
25,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.997585319798167,0.0507892384267973,0.0507892384267973,1
25,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.997585319798167,0.0507892384267973,0.0507892384267973,1
25,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0507892384267973,NA
26,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0157321389073214,NA
26,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0157321389073214,NA
26,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0157321389073214,NA
26,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0157321389073214,NA
26,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0157321389073214,NA
26,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0157321389073214,NA
26,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0157321389073214,NA
27,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.994712499538495,0.0566488645543489,0.0624706551836837,0.906807594506303
27,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.994712499538495,0.0566488645543489,0.0624706551836837,0.906807594506303
27,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.994712499538495,0.0566488645543489,0.0624706551836837,0.906807594506303
27,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.994712499538495,0.0566488645543489,0.0624706551836837,0.906807594506303
27,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.999737963253362,0.0624706551836837,0.0624706551836837,1
27,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.999737963253362,0.0624706551836837,0.0624706551836837,1
27,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999737963253362,0.0624706551836837,0.0624706551836837,1
28,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.99338246031086,0.0544951697378285,0.063866640792716,0.85326500754434
28,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.99338246031086,0.0544951697378285,0.063866640792716,0.85326500754434
28,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.99338246031086,0.0544951697378285,0.063866640792716,0.85326500754434
28,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.99338246031086,0.0544951697378285,0.063866640792716,0.85326500754434
28,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.999816772153732,0.063866640792716,0.063866640792716,1
28,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.999816772153732,0.063866640792716,0.063866640792716,1
28,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999816772153732,0.063866640792716,0.063866640792716,1
29,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0218245027785133,NA
29,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0218245027785133,NA
29,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0218245027785133,NA
29,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0218245027785133,NA
29,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0218245027785133,NA
29,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0218245027785133,NA
29,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0218245027785133,NA
30,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.980597562096782,0.0636942993277462,0.0401373538028286,1.5869082859981
30,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.980597562096782,0.0636942993277462,0.0401373538028286,1.5869082859981
30,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.992967325726693,0.0540281266196229,0.0401373538028286,1.34608093211704
30,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.992967325726693,0.0540281266196229,0.0401373538028286,1.34608093211704
30,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0401373538028286,NA
30,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0401373538028286,NA
30,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0401373538028286,NA
31,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.986770908907527,0.0488156624227279,0.0556754065715231,0.876790407628494
31,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.986770908907527,0.0488156624227279,0.0556754065715231,0.876790407628494
31,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.986770908907527,0.0488156624227279,0.0556754065715231,0.876790407628494
31,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.999079023334005,0.0556754065715231,0.0556754065715231,1
31,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.999079023334005,0.0556754065715231,0.0556754065715231,1
31,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.999079023334005,0.0556754065715231,0.0556754065715231,1
31,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999079023334005,0.0556754065715231,0.0556754065715231,1
32,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.994174113312454,0.045822877327066,0.045822877327066,1
32,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.994174113312454,0.045822877327066,0.045822877327066,1
32,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.994174113312454,0.045822877327066,0.045822877327066,1
32,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.994174113312454,0.045822877327066,0.045822877327066,1
32,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.045822877327066,NA
32,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.045822877327066,NA
32,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.045822877327066,NA
33,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0329667533892608,NA
33,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0329667533892608,NA
33,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0329667533892608,NA
33,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0329667533892608,NA
33,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0329667533892608,NA
33,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0329667533892608,NA
33,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0329667533892608,NA
34,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0332965399469997,NA
34,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0332965399469997,NA
34,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0332965399469997,NA
34,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0332965399469997,NA
34,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0332965399469997,NA
34,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0332965399469997,NA
34,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0332965399469997,NA
35,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.983086286169982,0.0474565556103124,0.0420503600304301,1.12856478698328
35,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.983086286169982,0.0474565556103124,0.0420503600304301,1.12856478698328
35,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.989461362345386,0.0420503600304301,0.0420503600304301,1
35,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0420503600304301,NA
35,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0420503600304301,NA
35,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0420503600304301,NA
35,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0420503600304301,NA
36,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0239529899758033,NA
36,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0239529899758033,NA
36,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0239529899758033,NA
36,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0239529899758033,NA
36,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0239529899758033,NA
36,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0239529899758033,NA
36,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0239529899758033,NA
37,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.981280544447067,0.0459404979655829,0.0357248530936743,1.28595344661382
37,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.981280544447067,0.0459404979655829,0.0357248530936743,1.28595344661382
37,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0357248530936743,NA
37,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0357248530936743,NA
37,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0357248530936743,NA
37,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0357248530936743,NA
37,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0357248530936743,NA
38,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.985020667950286,0.0474663620776751,0.0520446096654273,0.912032242778188
38,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.985020667950286,0.0474663620776751,0.0520446096654273,0.912032242778188
38,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.985020667950286,0.0474663620776751,0.0520446096654273,0.912032242778188
38,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.998085307628917,0.0520446096654273,0.0520446096654273,1
38,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.998085307628917,0.0520446096654273,0.0520446096654273,1
38,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.998085307628917,0.0520446096654273,0.0520446096654273,1
38,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0520446096654273,NA
39,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0236060803071113,NA
39,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0236060803071113,NA
39,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0236060803071113,NA
39,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0236060803071113,NA
39,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0236060803071113,NA
39,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0236060803071113,NA
39,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0236060803071113,NA
40,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.996147610635826,0.0834903262462247,0.0743339973560928,1.1231782120672
40,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.996147610635826,0.0834903262462247,0.0743339973560928,1.1231782120672
40,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.996147610635826,0.0834903262462247,0.0743339973560928,1.1231782120672
40,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.996147610635826,0.0834903262462247,0.0743339973560928,1.1231782120672
40,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.996147610635826,0.0834903262462247,0.0743339973560928,1.1231782120672
40,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.996147610635826,0.0834903262462247,0.0743339973560928,1.1231782120672
40,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999153542268918,0.0693763758977579,0.0743339973560928,0.933306136698317
41,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.998728148918169,0.054595229865192,0.054595229865192,1
41,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.998728148918169,0.054595229865192,0.054595229865192,1
