"sim","mode","first_crossing","peak","final"
4100,"history_naive",14,7.50128044542784e+285,5.00085363028523e+285
4100,"practical_naive",NA,1.48946559666982,0.23927589248645
4100,"correct_conditional",NA,1.25037892071266,0.167647843993873
4101,"history_naive",14,9.51368023783377e+285,9.51368023783377e+285
4101,"practical_naive",NA,3.48740993167356,0.212619720047106
4101,"correct_conditional",NA,1.4605347540928,0.143891548035091
4102,"history_naive",15,7.30866567831475e+285,4.87244378554317e+285
4102,"practical_naive",NA,1.43111598031383,0.184959049805769
4102,"correct_conditional",NA,4.72524781888189,0.873355780735697
4103,"history_naive",14,7.19979978754781e+285,4.79986652503187e+285
4103,"practical_naive",NA,1.13720899732175,0.188836782207379
4103,"correct_conditional",NA,1.14298621708207,0.236129113605435
4104,"history_naive",15,7.1997997875478e+285,4.79986652503187e+285
4104,"practical_naive",NA,1.41292260767315,0.196882546078629
4104,"correct_conditional",NA,1.66550261383271,0.430166712468341
4105,"history_naive",14,7.25765824499812e+285,4.83843882999875e+285
4105,"practical_naive",NA,1.41261274858178,0.0928140524049336
4105,"correct_conditional",NA,1.05688447886845,0.0558969684297699
4106,"history_naive",14,6.95900293075423e+285,4.63933528716949e+285
4106,"practical_naive",NA,1.43952486458128,0.16631051139038
4106,"correct_conditional",NA,1.30710296704958,0.0617251281033922
4107,"history_naive",14,9.93190499588901e+285,9.93190499588901e+285
4107,"practical_naive",NA,1.66087844445566,0.0666054864935633
4107,"correct_conditional",NA,1.72105826045413,0.196487926641642
4108,"history_naive",15,9.74488757108631e+285,9.74488757108631e+285
4108,"practical_naive",NA,1.03625853829198,0.299646302603603
4108,"correct_conditional",NA,2.24309182891491,1.10133348375749
4109,"history_naive",14,9.36259768526939e+285,9.36259768526939e+285
4109,"practical_naive",NA,1.01555316461783,0.186963959361425
4109,"correct_conditional",NA,1.0168554662227,0.332757686498379
4110,"history_naive",14,9.45674067147938e+285,9.45674067147938e+285
4110,"practical_naive",NA,1.10074731680517,0.201759462010071
4110,"correct_conditional",NA,1.55238119902045,0.779120924406813
4111,"history_naive",14,7.31598165997472e+285,4.87732110664981e+285
4111,"practical_naive",NA,2.10377864749144,0.183003535129322
4111,"correct_conditional",NA,1.1515084192082,0.205587817367522
4112,"history_naive",15,9.63822817192569e+285,9.63822817192569e+285
4112,"practical_naive",NA,1.1887176435891,0.22719075282768
4112,"correct_conditional",NA,1.12598364484005,0.191972758039991
4113,"history_naive",14,7.32330496493965e+285,4.88220330995977e+285
4113,"practical_naive",NA,1.79404956517597,0.181868873275597
4113,"correct_conditional",NA,2.47120006591475,0.423933578971038
4114,"history_naive",14,9.87246234599945e+285,9.87246234599945e+285
4114,"practical_naive",NA,3.18733712427389,0.0186573963771484
4114,"correct_conditional",NA,2.60294057767443,0.0300016260922657
4115,"history_naive",14,9.93190499588903e+285,9.93190499588903e+285
4115,"practical_naive",NA,4.04257619475437,4.01273483364604
4115,"correct_conditional",NA,1.37373667532061,1.27398232510678
4116,"history_naive",14,7.32330496493962e+285,4.88220330995975e+285
4116,"practical_naive",NA,1.79264134442401,0.419884444072365
4116,"correct_conditional",NA,2.96732878418026,0.987178334834333
4117,"history_naive",15,9.71568213329091e+285,9.71568213329091e+285
4117,"practical_naive",NA,1.33750889658652,0.229155408007414
4117,"correct_conditional",NA,1.22341701437396,0.468376271518952
4118,"history_naive",14,7.18540738777249e+285,4.79027159184833e+285
4118,"practical_naive",NA,1.51006707695501,0.289176723174534
4118,"correct_conditional",NA,2.1372893585295,0.410543270826032
4119,"history_naive",14,9.59013331701363e+285,9.59013331701363e+285
4119,"practical_naive",NA,1.66262566263567,0.156836549550129
4119,"correct_conditional",NA,1.29140196019631,0.115084239621979
4120,"history_naive",15,7.4043467594996e+285,4.93623117299973e+285
4120,"practical_naive",NA,1.80525521038118,0.213943537859273
4120,"correct_conditional",NA,1.14264241993541,0.0636991740261967
4121,"history_naive",15,9.90213906668445e+285,9.90213906668445e+285
4121,"practical_naive",NA,1.55954574815143,0.203845382957103
4121,"correct_conditional",NA,1.82896463098813,0.508791401566217
4122,"history_naive",14,7.35267156457192e+285,4.90178104304795e+285
4122,"practical_naive",NA,1.48166067734836,0.287419793667645
4122,"correct_conditional",NA,1.75773854064534,0.448333034650339
4123,"history_naive",14,9.82319866021763e+285,9.82319866021763e+285
4123,"practical_naive",NA,1.58335169581644,0.190205851656981
4123,"correct_conditional",NA,2.25389904082819,1.16658775405897
4124,"history_naive",15,9.7059664511576e+285,9.7059664511576e+285
4124,"practical_naive",NA,1.5648220683,0.240100792213508
4124,"correct_conditional",NA,1.48022488005596,0.201405538981406
4125,"history_naive",14,9.82319866021768e+285,9.82319866021768e+285
4125,"practical_naive",NA,1.15350728004304,0.570587773938168
4125,"correct_conditional",NA,3.74755323356256,2.59775821086931
4126,"history_naive",14,7.22867112894426e+285,4.81911408596284e+285
4126,"practical_naive",NA,1.24908144522829,0.137126512563302
4126,"correct_conditional",NA,1.08549537784434,0.282662313912448
4127,"history_naive",14,7.382155924857e+285,4.921437283238e+285
4127,"practical_naive",NA,12.7281560338034,7.62757726881687
4127,"correct_conditional",NA,2.88311043435299,0.574308210925585
4128,"history_naive",14,7.30866567831474e+285,4.87244378554316e+285
4128,"practical_naive",NA,1.20619032842736,0.167342623077632
4128,"correct_conditional",NA,1.11434439548158,0.385176868774436
4129,"history_naive",14,9.62858994375377e+285,9.62858994375377e+285
4129,"practical_naive",NA,1.61586582004815,0.18212920884006
4129,"correct_conditional",NA,1.83498256721349,0.59592425586348
4130,"history_naive",14,7.33797357411431e+285,4.89198238274287e+285
4130,"practical_naive",NA,1.12710417209094,0.6996472039986
4130,"correct_conditional",NA,1.00737846153846,0.582762200345571
4131,"history_naive",15,9.75464221329966e+285,9.75464221329966e+285
4131,"practical_naive",NA,1.35481922757258,0.202723720655524
4131,"correct_conditional",NA,1.38612043260003,0.65620542214564
4132,"history_naive",14,9.75464221329966e+285,9.75464221329966e+285
4132,"practical_naive",NA,2.27558489760627,0.0699228614411943
4132,"correct_conditional",NA,1.85207212869149,0.164697639000793
4133,"history_naive",15,9.69626048470644e+285,9.69626048470644e+285
4133,"practical_naive",NA,1.64123791249895,0.0499381154685411
4133,"correct_conditional",NA,1.59155387356699,0.156300235468914
4134,"history_naive",15,7.14955213308933e+285,4.76636808872622e+285
4134,"practical_naive",NA,6.46626272166864,0.967658467318944
4134,"correct_conditional",NA,3.27868524375756,0.104823720152533
4135,"history_naive",15,9.73514268351522e+285,9.73514268351522e+285
4135,"practical_naive",NA,1.02903296826513,0.222367283647193
4135,"correct_conditional",NA,1.00313217325444,0.409569027787343
4136,"history_naive",15,9.54227845590833e+285,9.54227845590833e+285
4136,"practical_naive",NA,1.43674314302255,0.141540815699379
4136,"correct_conditional",NA,2.01071095219559,0.504260288948828
4137,"history_naive",14,9.74488757108635e+285,9.74488757108635e+285
4137,"practical_naive",NA,1.07833859098594,0.262816268293667
4137,"correct_conditional",NA,1.01908185471031,0.123084905011449
4138,"history_naive",14,7.41917769571331e+285,4.94611846380887e+285
4138,"practical_naive",NA,1.197385418269,0.315790857784843
4138,"correct_conditional",NA,1.17530702752116,0.183423677370049
4139,"history_naive",14,9.842874566476e+285,9.842874566476e+285
4139,"practical_naive",NA,1.03417195985214,0.235913304542347
4139,"correct_conditional",NA,1.19832730863398,0.450853481148492
4140,"history_naive",14,9.59973305006371e+285,9.59973305006371e+285
4140,"practical_naive",NA,1.81942544380735,0.210252364277796
4140,"correct_conditional",NA,2.79340651171235,0.263993429423293
4141,"history_naive",15,9.66720078233748e+285,9.66720078233748e+285
4141,"practical_naive",NA,1.0123575237031,0.245221454485656
4141,"correct_conditional",NA,1.30037833685964,0.295467048150618
4142,"history_naive",14,9.86258988365345e+285,9.86258988365345e+285
4142,"practical_naive",NA,2.01812584620067,0.0769092479083997
4142,"correct_conditional",NA,1.73455852242301,0.155970288961518
4143,"history_naive",14,9.74488757108631e+285,9.74488757108631e+285
4143,"practical_naive",NA,17.2125253646282,0.0598531842232203
4143,"correct_conditional",NA,4.67517746669702,0.0496424337331392
4144,"history_naive",14,9.56139167787241e+285,9.56139167787241e+285
4144,"practical_naive",206,53.026138932783,0.138081440528376
4144,"correct_conditional",NA,8.55694791063426,0.0830749206901765
4145,"history_naive",14,9.80356208609596e+285,9.80356208609596e+285
4145,"practical_naive",NA,2.29145359852988,0.0921060101698186
4145,"correct_conditional",NA,2.34828021890319,0.144628927662331
4146,"history_naive",14,9.68656422422175e+285,9.68656422422175e+285
4146,"practical_naive",NA,1.06599614884523,0.407350937880832
4146,"correct_conditional",NA,1.04348389015216,0.491601526608044
4147,"history_naive",14,9.79375852400981e+285,9.79375852400981e+285
4147,"practical_naive",NA,1.18122415256401,0.431315914698371
4147,"correct_conditional",NA,1.72948358256857,1.36284029772276
4148,"history_naive",14,7.40434675949959e+285,4.93623117299973e+285
4148,"practical_naive",NA,17.3594271976836,0.498120651346808
4148,"correct_conditional",NA,10.9417701109251,1.97152262727146
4149,"history_naive",15,9.71568213329091e+285,9.71568213329091e+285
4149,"practical_naive",NA,1.27749879987467,0.296104860907153
4149,"correct_conditional",NA,1.13280956789667,0.221618081683188
4150,"history_naive",15,7.26492316816631e+285,4.84328211211088e+285
4150,"practical_naive",NA,2.69937738120855,0.17341492099369
4150,"correct_conditional",NA,2.1172698003779,0.541964285190357
4151,"history_naive",14,9.68656422422179e+285,9.68656422422179e+285
4151,"practical_naive",NA,1.08598193383981,0.212136942482963
4151,"correct_conditional",NA,1.10687418102861,0.27272747905721
4152,"history_naive",15,7.38215592485698e+285,4.92143728323799e+285
4152,"practical_naive",NA,3.91905801381733,0.3768822401713
4152,"correct_conditional",NA,2.9566774311441,0.383625537394896
4153,"history_naive",14,9.83303169190958e+285,9.83303169190958e+285
4153,"practical_naive",NA,1.05230746421684,0.19451894699219
4153,"correct_conditional",NA,1.03928053347037,0.411266931851162
4154,"history_naive",15,7.12812491819692e+285,4.75208327879794e+285
4154,"practical_naive",NA,2.35840916318908,0.184356474532858
4154,"correct_conditional",NA,1.96607372906954,0.226182265692358
4155,"history_naive",14,9.68656422422173e+285,9.68656422422173e+285
4155,"practical_naive",NA,1.00643261192687,0.21061470856778
4155,"correct_conditional",NA,1.3899824220697,0.861297561635547
4156,"history_naive",15,7.25765824499812e+285,4.83843882999875e+285
4156,"practical_naive",NA,1.11876673428024,0.180979044945378
4156,"correct_conditional",NA,1.38197663023114,0.296695657340051
4157,"history_naive",14,9.68656422422174e+285,9.68656422422174e+285
4157,"practical_naive",NA,1.63479972996869,0.10762254351367
4157,"correct_conditional",NA,1.27953780580218,0.413850013946475
4158,"history_naive",14,9.58054318369662e+285,9.58054318369662e+285
4158,"practical_naive",NA,1.02015691794072,0.337236236064485
4158,"correct_conditional",NA,1.06745098649695,0.759408154737816
4159,"history_naive",14,9.68656422422169e+285,9.68656422422169e+285
4159,"practical_naive",NA,1.04226311086957,0.2287197757351
4159,"correct_conditional",NA,1.86318842510119,1.18152829724938
4160,"history_naive",14,9.81337546155747e+285,9.81337546155747e+285
4160,"practical_naive",NA,2.43479615529855,0.371982622313424
4160,"correct_conditional",NA,3.40502161342163,0.659380843235164
4161,"history_naive",14,9.73514268351527e+285,9.73514268351527e+285
4161,"practical_naive",NA,1.08251951850142,0.197561694090837
4161,"correct_conditional",NA,1.08244405106723,0.206291714115656
4162,"history_naive",14,7.22144245781531e+285,4.81429497187688e+285
4162,"practical_naive",NA,2.10704186952228,0.136001668871942
4162,"correct_conditional",NA,2.81319339530586,1.0101198049069
4163,"history_naive",14,7.21422101535749e+285,4.809480676905e+285
4163,"practical_naive",1933,21.0083102557853,8.71656214911735
4163,"correct_conditional",NA,6.14920324089364,1.61408170351942
4164,"history_naive",14,7.22144245781534e+285,4.81429497187689e+285
4164,"practical_naive",NA,2.93722604164168,0.281242213715137
4164,"correct_conditional",NA,1.6827698766128,0.208959140134896
4165,"history_naive",14,9.75464221329971e+285,9.75464221329971e+285
4165,"practical_naive",NA,3.04774156817921,0.133541313231386
4165,"correct_conditional",NA,4.98090961632189,1.97616960748173
4166,"history_naive",15,7.19979978754777e+285,4.79986652503185e+285
4166,"practical_naive",NA,2.32298727003244,0.094051856722775
4166,"correct_conditional",NA,2.03068852524139,0.542170728908838
4167,"history_naive",15,9.72540754083173e+285,9.72540754083173e+285
4167,"practical_naive",NA,1.64026978358653,0.339107453139308
4167,"correct_conditional",NA,1.63294763360104,0.624405849972758
4168,"history_naive",14,9.72540754083172e+285,9.72540754083172e+285
4168,"practical_naive",NA,1.0297853215254,0.32809689228909
4168,"correct_conditional",NA,1.4239187422834,0.591764839735582
4169,"history_naive",15,7.14955213308936e+285,4.76636808872624e+285
4169,"practical_naive",NA,4.92823880864612,0.286808779043785
4169,"correct_conditional",NA,2.31938574033608,0.292529782315525
4170,"history_naive",14,9.65753358155519e+285,9.65753358155519e+285
4170,"practical_naive",NA,1.24057467362249,0.191972220195703
4170,"correct_conditional",NA,1.18895702446115,0.170502526694738
4171,"history_naive",15,9.82319866021767e+285,9.82319866021767e+285
4171,"practical_naive",NA,2.27479398449039,0.081844820834776
4171,"correct_conditional",NA,1.4915485804674,0.0770610425722579
4172,"history_naive",14,9.78396476548574e+285,9.78396476548574e+285
4172,"practical_naive",NA,1.85701592428832,0.216339716603203
4172,"correct_conditional",NA,1.90035198046234,0.163543365007014
4173,"history_naive",14,7.20700679434211e+285,4.80467119622808e+285
4173,"practical_naive",NA,2.02045038868648,0.16362084951061
4173,"correct_conditional",NA,1.04580299403539,0.0549956626382117
4174,"history_naive",15,7.17104375840432e+285,4.78069583893621e+285
4174,"practical_naive",NA,1.12498978475036,0.219276792618936
4174,"correct_conditional",NA,1.09090794355954,0.171554383181372
4175,"history_naive",14,9.72540754083174e+285,9.72540754083174e+285
4175,"practical_naive",NA,1.02817335773976,0.367188188908378
4175,"correct_conditional",NA,1.00770695266272,0.438857878412358
4176,"history_naive",15,7.36739899516325e+285,4.91159933010883e+285
4176,"practical_naive",NA,1.65779513373015,0.280822154746129
4176,"correct_conditional",NA,1.83094744162304,0.71159227472644
4177,"history_naive",14,9.66720078233753e+285,9.66720078233753e+285
4177,"practical_naive",NA,1.28989901009793,0.14606461182033
4177,"correct_conditional",NA,1.3062677227453,0.226594528955719
4178,"history_naive",15,9.57096264051295e+285,9.57096264051295e+285
4178,"practical_naive",NA,1.12910275794864,0.221931028057309
4178,"correct_conditional",NA,1.07110700163196,0.603630203743773
4179,"history_naive",14,9.55183028619457e+285,9.55183028619457e+285
4179,"practical_naive",NA,1.21607937056435,0.157243388217091
4179,"correct_conditional",NA,1.32065725632128,0.325789383378505
4180,"history_naive",14,7.31598165997476e+285,4.87732110664984e+285
4180,"practical_naive",NA,1.69321220333986,0.135076700620826
4180,"correct_conditional",NA,1.25374076967804,0.378080787770878
4181,"history_naive",15,9.72540754083175e+285,9.72540754083175e+285
