"sim","scenario","method","first_crossing","direction","statistic_at_crossing","effect_at_crossing","final_effect","type_m"
3766,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0440520889997482,NA
3767,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.17459941070435,0.039211717391593,0.039211717391593,1
3767,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.039211717391593,NA
3767,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.17459941070435,0.039211717391593,0.039211717391593,1
3767,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.039211717391593,NA
3767,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.039211717391593,NA
3768,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.97317447405162,0.0661814109742441,0.0564739053516144,1.17189364826444
3768,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.97317447405162,0.0661814109742441,0.0564739053516144,1.17189364826444
3768,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.11058422661247,0.0564739053516144,0.0564739053516144,1
3768,"Alternative: 35% vs 30%","e-RTb adaptive",1260,"benefit",0.0745821900723374,0.0745821900723374,0.0564739053516144,1.32064870683156
3768,"Alternative: 35% vs 30%","e-RTb design directional",1229,"benefit",0.06995349674795,0.06995349674795,0.0564739053516144,1.23868707702097
3769,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",4.76563593815203,0.104619883040936,0.0764879912615475,1.36779488277045
3769,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",4.76563593815203,0.104619883040936,0.0764879912615475,1.36779488277045
3769,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",4.76563593815203,0.104619883040936,0.0764879912615475,1.36779488277045
3769,"Alternative: 35% vs 30%","e-RTb adaptive",1096,"benefit",0.0863366138782041,0.0863366138782041,0.0764879912615475,1.12876037733792
3769,"Alternative: 35% vs 30%","e-RTb design directional",1019,"benefit",0.0740570944253958,0.0740570944253958,0.0764879912615475,0.968218581818427
3770,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.62048543485477,0.0462410331333906,0.0462410331333906,1
3770,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.62048543485477,0.0462410331333906,0.0462410331333906,1
3770,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.62048543485477,0.0462410331333906,0.0462410331333906,1
3770,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0462410331333906,NA
3770,"Alternative: 35% vs 30%","e-RTb design directional",1508,"benefit",0.0580649702600923,0.0580649702600923,0.0462410331333906,1.2557022697264
3771,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0325273245118585,NA
3771,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0325273245118585,NA
3771,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0325273245118585,NA
3771,"Alternative: 35% vs 30%","e-RTb adaptive",761,"benefit",0.0926453898746091,0.0926453898746091,0.0325273245118585,2.8482327171063
3771,"Alternative: 35% vs 30%","e-RTb design directional",776,"benefit",0.097133418584825,0.097133418584825,0.0325273245118585,2.98620990328956
3772,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.55501124004798,0.0463191174908844,0.0463191174908844,1
3772,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.55501124004798,0.0463191174908844,0.0463191174908844,1
3772,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.55501124004798,0.0463191174908844,0.0463191174908844,1
3772,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0463191174908844,NA
3772,"Alternative: 35% vs 30%","e-RTb design directional",2505,"benefit",0.0458135246528806,0.0458135246528806,0.0463191174908844,0.989084575324578
3773,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.24446388172243,0.0402624871676873,0.0402624871676873,1
3773,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0402624871676873,NA
3773,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.24446388172243,0.0402624871676873,0.0402624871676873,1
3773,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0402624871676873,NA
3773,"Alternative: 35% vs 30%","e-RTb design directional",2172,"benefit",0.0492538415010206,0.0492538415010206,0.0402624871676873,1.22331840295622
3774,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0285666901612832,NA
3774,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0285666901612832,NA
3774,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0285666901612832,NA
3774,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0285666901612832,NA
3774,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0285666901612832,NA
3775,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",4.11709224819066,0.0913419536296093,0.0916307352128249,0.996848420101127
3775,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",3.23293524963189,0.101863545509691,0.0916307352128249,1.11167443187156
3775,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",4.11709224819066,0.0913419536296093,0.0916307352128249,0.996848420101127
3775,"Alternative: 35% vs 30%","e-RTb adaptive",722,"benefit",0.113343823156925,0.113343823156925,0.0916307352128249,1.23696293491118
3775,"Alternative: 35% vs 30%","e-RTb design directional",690,"benefit",0.100053792361485,0.100053792361485,0.0916307352128249,1.09192392846239
3776,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.033482316975007,NA
3776,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.033482316975007,NA
3776,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.033482316975007,NA
3776,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.033482316975007,NA
3776,"Alternative: 35% vs 30%","e-RTb design directional",1179,"benefit",0.0679888805115426,0.0679888805115426,0.033482316975007,2.03059067155636
3777,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",1.98179560057017,0.0359688765426978,0.0359688765426978,1
3777,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0359688765426978,NA
3777,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",1.98179560057017,0.0359688765426978,0.0359688765426978,1
3777,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0359688765426978,NA
3777,"Alternative: 35% vs 30%","e-RTb design directional",2460,"benefit",0.0468928465671136,0.0468928465671136,0.0359688765426978,1.30370617807449
3778,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.34526133758607,0.0419733873969237,0.0419733873969237,1
3778,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.34526133758607,0.0419733873969237,0.0419733873969237,1
3778,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.34526133758607,0.0419733873969237,0.0419733873969237,1
3778,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0419733873969237,NA
3778,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0419733873969237,NA
3779,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0180810504687339,NA
3779,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0180810504687339,NA
3779,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0180810504687339,NA
3779,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0180810504687339,NA
3779,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0180810504687339,NA
3780,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.56631205361016,0.0790188294152055,0.0678883360972916,1.16395295506967
3780,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.88214144617273,0.0907720114638361,0.0678883360972916,1.33707815925477
3780,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.56631205361016,0.0790188294152055,0.0678883360972916,1.16395295506967
3780,"Alternative: 35% vs 30%","e-RTb adaptive",436,"benefit",0.120194460436257,0.120194460436257,0.0678883360972916,1.77047291693826
3780,"Alternative: 35% vs 30%","e-RTb design directional",554,"benefit",0.118879098656652,0.118879098656652,0.0678883360972916,1.75109754474296
3781,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.83412187986757,0.0828611316416196,0.0662380228208346,1.25096022062356
3781,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",3.12645767049005,0.0942982456140351,0.0662380228208346,1.423627119262
3781,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.83412187986757,0.0828611316416196,0.0662380228208346,1.25096022062356
3781,"Alternative: 35% vs 30%","e-RTb adaptive",369,"benefit",0.17010582010582,0.17010582010582,0.0662380228208346,2.56809930100019
3781,"Alternative: 35% vs 30%","e-RTb design directional",363,"benefit",0.162006079027356,0.162006079027356,0.0662380228208346,2.44581695117261
3782,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.5074915349982,0.0548612666417819,0.0587848268113922,0.933255563000996
3782,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.5074915349982,0.0548612666417819,0.0587848268113922,0.933255563000996
3782,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.27560282128345,0.0587848268113922,0.0587848268113922,1
3782,"Alternative: 35% vs 30%","e-RTb adaptive",2150,"benefit",0.0601604092964005,0.0601604092964005,0.0587848268113922,1.02340029833586
3782,"Alternative: 35% vs 30%","e-RTb design directional",1718,"benefit",0.0545541774183056,0.0545541774183056,0.0587848268113922,0.928031609131716
3783,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.39695307226492,0.0616592870444505,0.0616592870444505,1
3783,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.39695307226492,0.0616592870444505,0.0616592870444505,1
3783,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.39695307226492,0.0616592870444505,0.0616592870444505,1
3783,"Alternative: 35% vs 30%","e-RTb adaptive",2640,"benefit",0.0610469205264746,0.0610469205264746,0.0616592870444505,0.990068543648024
3783,"Alternative: 35% vs 30%","e-RTb design directional",2051,"benefit",0.0513880718907591,0.0513880718907591,0.0616592870444505,0.833419819689339
3784,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0278465589640897,NA
3784,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0278465589640897,NA
3784,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0278465589640897,NA
3784,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0278465589640897,NA
3784,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0278465589640897,NA
3785,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.91246961776401,0.0525676595241294,0.0525676595241294,1
3785,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.91246961776401,0.0525676595241294,0.0525676595241294,1
3785,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.91246961776401,0.0525676595241294,0.0525676595241294,1
3785,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0525676595241294,NA
3785,"Alternative: 35% vs 30%","e-RTb design directional",1430,"benefit",0.0613605098732165,0.0613605098732165,0.0525676595241294,1.16726729758724
3786,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.57150868304807,0.0466042129969745,0.0466042129969745,1
3786,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.57150868304807,0.0466042129969745,0.0466042129969745,1
3786,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.57150868304807,0.0466042129969745,0.0466042129969745,1
3786,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0466042129969745,NA
3786,"Alternative: 35% vs 30%","e-RTb design directional",2579,"benefit",0.0460228625863301,0.0460228625863301,0.0466042129969745,0.987525797062978
3787,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.90650329280269,0.086023513243005,0.0755325153163972,1.1388937980241
3787,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",3.37894447557883,0.105326230350148,0.0755325153163972,1.39444886627895
3787,"Alternative: 35% vs 30%","Haybittle-Peto",897,"benefit",3.37894447557883,0.105326230350148,0.0755325153163972,1.39444886627895
3787,"Alternative: 35% vs 30%","e-RTb adaptive",522,"benefit",0.108484191454921,0.108484191454921,0.0755325153163972,1.43625815982021
3787,"Alternative: 35% vs 30%","e-RTb design directional",585,"benefit",0.119736438136174,0.119736438136174,0.0755325153163972,1.58523038236727
3788,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.28264067349215,0.0592547869587716,0.0592547869587716,1
3788,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.3267088220334,0.0722237144477273,0.0592547869587716,1.21886716929687
3788,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.28264067349215,0.0592547869587716,0.0592547869587716,1
3788,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0592547869587716,NA
3788,"Alternative: 35% vs 30%","e-RTb design directional",1309,"benefit",0.0661927772719845,0.0661927772719845,0.0592547869587716,1.11708742313157
3789,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0332942514210723,NA
3789,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0332942514210723,NA
3789,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0332942514210723,NA
3789,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0332942514210723,NA
3789,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0332942514210723,NA
3790,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.23130041294973,0.0710925964198473,0.0404571426044347,1.75723226711652
3790,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",3.23130041294973,0.0710925964198473,0.0404571426044347,1.75723226711652
3790,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.25810956183008,0.0404571426044347,0.0404571426044347,1
3790,"Alternative: 35% vs 30%","e-RTb adaptive",1861,"benefit",0.0695785366259364,0.0695785366259364,0.0404571426044347,1.71980847254175
3790,"Alternative: 35% vs 30%","e-RTb design directional",1114,"benefit",0.0702820308821384,0.0702820308821384,0.0404571426044347,1.73719710186439
3791,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0287436761480224,NA
3791,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0287436761480224,NA
3791,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0287436761480224,NA
3791,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0287436761480224,NA
3791,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0287436761480224,NA
3792,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.31009927086577,0.0593274041380291,0.0593274041380291,1
3792,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.74186678642726,0.0864118790173902,0.0593274041380291,1.4565255344115
3792,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.31009927086577,0.0593274041380291,0.0593274041380291,1
3792,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0593274041380291,NA
3792,"Alternative: 35% vs 30%","e-RTb design directional",441,"benefit",0.14296320739152,0.14296320739152,0.0593274041380291,2.40973306465434
3793,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.52662754206402,0.0451828226991053,0.0451828226991053,1
3793,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.52662754206402,0.0451828226991053,0.0451828226991053,1
3793,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.52662754206402,0.0451828226991053,0.0451828226991053,1
3793,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0451828226991053,NA
3793,"Alternative: 35% vs 30%","e-RTb design directional",2003,"benefit",0.0505767320907932,0.0505767320907932,0.0451828226991053,1.1193796462786
3794,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.54210260340877,0.0636621197672651,0.0636621197672651,1
3794,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.34730357711721,0.0518190030385152,0.0636621197672651,0.813969173944478
3794,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.54210260340877,0.0636621197672651,0.0636621197672651,1
3794,"Alternative: 35% vs 30%","e-RTb adaptive",2650,"benefit",0.0657298016610183,0.0657298016610183,0.0636621197672651,1.03247899852082
3794,"Alternative: 35% vs 30%","e-RTb design directional",1123,"benefit",0.0723049011025259,0.0723049011025259,0.0636621197672651,1.1357601877986
3795,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0232160312805474,NA
3795,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0232160312805474,NA
3795,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0232160312805474,NA
3795,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0232160312805474,NA
3795,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0232160312805474,NA
3796,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.78265667440282,0.0609994624940276,0.0470532950022112,1.29639087955819
3796,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.78265667440282,0.0609994624940276,0.0470532950022112,1.29639087955819
3796,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.63983594372397,0.0470532950022112,0.0470532950022112,1
3796,"Alternative: 35% vs 30%","e-RTb adaptive",1965,"benefit",0.0677333930103321,0.0677333930103321,0.0470532950022112,1.43950371609787
3796,"Alternative: 35% vs 30%","e-RTb design directional",1644,"benefit",0.0565277621553782,0.0565277621553782,0.0470532950022112,1.20135608255961
3797,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.28131866437493,0.0591612001433164,0.0591612001433164,1
3797,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.34184567943528,0.0517916290274014,0.0591612001433164,0.875432359416941
3797,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.28131866437493,0.0591612001433164,0.0591612001433164,1
3797,"Alternative: 35% vs 30%","e-RTb adaptive",2318,"benefit",0.0658042845146421,0.0658042845146421,0.0591612001433164,1.11228785682564
3797,"Alternative: 35% vs 30%","e-RTb design directional",1885,"benefit",0.0535072965006965,0.0535072965006965,0.0591612001433164,0.904432235503616
3798,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.07053642889684,0.0562267542343587,0.0562267542343587,1
3798,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.35173088544718,0.052882745414834,0.0562267542343587,0.940526376365483
3798,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.07053642889684,0.0562267542343587,0.0562267542343587,1
3798,"Alternative: 35% vs 30%","e-RTb adaptive",2192,"benefit",0.0586654000633303,0.0586654000633303,0.0562267542343587,1.04337162730054
3798,"Alternative: 35% vs 30%","e-RTb design directional",1871,"benefit",0.0549442629252355,0.0549442629252355,0.0562267542343587,0.977190728389234
3799,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.12900864373586,0.0689124874542688,0.0665177068144986,1.03600215272677
